,ABW,ACO,AEI,AEL,AEN,AET,AFG,AFI,AFN,AFO,AFR,AFS,AFT,AFV,AFX,AFY,AHT,ANA,APC,APD,AST,ASV,ATN,ATO,ATS,ATT,ATV,AVE,AVL,AWO,AWW,BCT,BEA,BEC,BIK,BOF,BOG,BOZ,BPH,BRE,BSV,CAN,CAS,CDO,CFI,CGF,CGS,CHA,CON,CSV,CTH,CZP,DAC,DDR,DFO,DFT,DOH,DON,EAB,EDI,EEI,EMT,EON,EPI,ERI,ESV,ETL,ETR,ETV,EUO,EWO,EWS,EZT,FAR,FAU,FER,FRA,GIS,GIU,GME,GON,GOO,HEU,IFO,IFR,IFW,IFY,IHW,IMF,IRN,IRR,ISV,ITE,ITG,ITH,ITR,ITT,ITW,IWR,IWS,IWV,IWW,JBW,JNT,JOZ,JRY,JSN,JSR,JST,JSW,KFI,LAU,LEV,LIO,LOS,LOV,LTA,LTF,LTJ,LTL,LTN,MAR,MAZ,MEI,MEL,MEP,MER,MFI,MFS,MON,MOR,MOZ,MRE,MRT,MSE,MSO,MTF,MTN,MTT,MTW,MVY,MWF,MWW,NAB,NAT,NES,NON,NPO,NPT,NSI,OBW,OFF,OKO,OSI,OSO,OWE,PAU,PCR,PCS,PHI,PON,POR,POS,PSI,PTY,PUN,PWN,PWO,PWW,RHO,RRO,RSN,RTE,RTH,RUT,RWR,RWY,SAF,SAO,SAS,SAT,SAV,SBE,SBN,SBS,SBT,SEW,SFE,SFF,SFG,SFH,SFN,SFO,SFS,SFV,SFW,SGT,SIV,SOD,SOF,SOR,SOS,SOV,SSF,SSY,STF,STI,STO,STT,STW,SVV,SWY,SZR,TER,THO,TOL,TON,TSC,TUN,UEI,UFI,UOE,UOS,UOV,UOZ,USI,UTL,UWY,VET,VFI,VNI,VSV,WEI,YFI,YUG,ZON
ABW,0.0,0.6132363315839449,0.8465601293562992,0.3467514925588562,0.4673550709609309,0.3681645759611527,0.4214717118658857,0.40549183145575096,0.28045614492060444,0.3888987547926517,0.6082489350770262,0.7021469071362123,0.7898317622909632,0.730331865662392,0.7740552433687933,1.0368723201084222,0.2960231646257645,0.31056403867304905,0.2588917660770784,0.33356385299354674,0.73748914062626,0.5117323754056811,0.32946053829840594,0.3867964413796914,0.40946784324949004,0.45830225259017343,0.30956311402399894,0.5690313210007769,0.737915068828749,0.2954165249207472,0.5056576881082089,0.31628678996984405,0.6652653096876735,0.7507590471590344,0.31361831724758993,0.36102265417888724,0.5606275593094061,1.2283950144541755,0.7119314384005824,0.37360824731443554,0.5252586954755549,0.4273923582798904,0.3149994959273661,0.4283064650149546,0.2698453227665629,0.448094593135167,0.503715126036937,0.8468503873960591,0.5919502175940705,0.527081381532958,0.3654534663913038,0.6755282841490575,0.4307851893775263,0.3018566748861833,0.7704302703459351,0.38622870329708725,0.2744463658389682,0.321857425306038,0.6648648638497088,0.5595314819234085,0.3388333291899146,0.9061430204137952,0.4579443973447024,0.39998084758333263,0.574704794635891,0.3895133348667965,0.3631429688356951,0.5019956927328346,0.5257760099901345,0.3398998539800706,0.34703555338337644,0.5208891547437453,0.3771693359176922,0.4659999780628912,0.9342631899564449,0.4438030554461694,0.47374062409318807,0.49695018330303675,0.4066337610660984,0.7339043597130743,0.3453045064566185,0.27587557963905907,0.3978962892122988,0.47353963100998,0.45526236163328715,0.5245622749391501,0.41610466836538684,0.4105933587102788,0.4180323804655437,0.6989488867765203,0.8782364042777573,0.7644426377667957,0.5693058736823806,0.5195078221353837,0.39250368464678687,0.39232642010308005,0.6805458612085333,0.3568887828023577,0.6502700712086034,0.7031075616903211,0.45768247527731454,0.5211134207172865,0.2983631404301361,0.3820329459623979,0.543302376385884,0.33123436568170117,0.4079998774495337,1.5696584069047468,0.555660417221219,0.3104472267912959,0.82171911534817,0.38069397573631836,0.6763648750045324,0.42751174150933036,0.4632081079770609,0.4669735113753726,1.0053751558191664,0.46640433865787045,0.2331704274440929,0.32194460166331673,0.4845928685181331,0.4523410762741147,0.48674837362807555,0.8521199764213803,0.4133567055227543,0.2662372460009559,0.5401923191167759,0.3993508134228412,0.438615449630249,0.33545851331343357,0.428940228145712,0.30254327320573093,0.37751961489387753,0.43417209898582865,0.4942379694346615,0.3273712678660381,0.5201036985606553,0.3229907091299342,0.380391308785458,0.35752320360453105,0.5064366457492921,0.599893296197826,0.48182519147602143,0.616533691574177,0.5566422351236113,0.42675094454665086,0.3151430837264,0.4412755031867457,1.0748398604517373,0.2892548534865771,1.2533061909324257,0.5366278985522239,0.4877229608807818,0.24954621934034105,1.2032977525438238,0.4613572386198941,0.6262237275845868,0.4627304663757146,0.48660976129709077,0.559844368978375,0.37305267775004225,0.3945411379781003,0.6490893120597558,0.41947041087611137,0.4873686308745331,0.9416932226224084,0.684840784210266,0.4797470639489001,0.4822700583343993,0.905220184279413,0.37968265540218127,0.4765048241216263,0.4007635397904119,0.5676107050579278,0.3520926833572027,0.45205630496553706,2.7287958429351846,0.4091496514946389,0.9513731855191869,0.7209295261129904,0.5157208419035237,0.8127728522893891,0.7533529542925566,0.6322260033316347,0.7765939439784475,0.7839233013847888,0.4764392143380878,0.37244483279049234,0.42111580969704665,0.32099396854201334,0.33275139959070454,0.3456780816034746,0.5990009568914303,0.4759926447536733,0.39705069717192565,0.7587550736375928,0.34459918059789185,0.5088746212510342,0.6328535533501158,0.561859868303717,0.40067750327090934,0.48209735669301823,0.7202661366989611,0.42245203509485396,0.3726148318931486,0.42169502581722096,0.5771251446263488,0.36536355187457925,0.5122352719818908,0.6340705950265315,0.4170077512892707,0.5356237073373622,0.37164717971867844,0.40309007601531377,0.5540205917004615,0.4271622290323025,0.3889515827897885,0.7707985096406489,0.42985703114988905,0.2759251332559751,0.6837662490822742,0.3778058301549443,0.39661206848577546,0.5271311998145256,0.4861469206978972,0.628154720133276,0.485231851018348,0.5146621955347292,0.47110632374515404,0.5530330634259792,0.3266753277718326,0.48789138572161317,0.6008155313252335,0.49597865496189275,0.27176384780795715,0.41229868895288746
ACO,0.6132363315839449,0.0,0.6563141201888998,0.778689013461638,0.7540985718781696,0.7915242225053856,0.5387000886410789,0.8275378966059739,0.633515070273865,0.783569145916954,0.5082631088018124,0.5336706387936596,0.6550172194842991,0.5346515677639276,0.6391727600743264,0.8291577167145787,0.6950707273937979,0.6086096325345887,0.44923880827321483,0.6306087684998829,0.5731905578542795,0.8131406938841135,0.5302543927915089,0.7645846105265868,0.6070124971122253,0.3633446143419814,0.7635613105540902,0.4541321199801285,0.5211326957771218,0.48382251650192387,0.4728762332421361,0.8113004598843885,0.6798883091116892,0.5973779794068923,0.7006100360718186,0.6805752062516381,0.7291455298033798,0.972361656736795,0.5598834810857403,0.6287708288541864,0.573001134957988,0.539150063564831,0.7552273292208804,0.7546070284803621,0.643731449281562,0.7741371662542242,0.41341404160961215,0.687805969534744,0.6629604867282977,0.663065148475197,0.725468338024255,0.7429587364282639,0.6728466692319914,0.5968286345857887,0.6137593779390551,0.5291389432056377,0.6313923516678699,0.7342294467949149,0.4320574146826015,0.34323587870136674,0.726469598421283,0.767186534784936,0.6131119409427308,0.6379138006122922,0.38101774310195147,0.49634129102939006,0.6570248270185921,0.47289709019606363,0.5474545525929413,0.7229435129535693,0.7641506853779134,0.7343852341480908,0.6479176712566526,0.48840291870036534,0.7804452089461025,0.774570875248803,0.4734021209488519,0.2722946213371218,0.5319057987374727,0.5687673366885315,0.7146754801285651,0.5093117176996502,0.6343180396817889,0.8279657401718001,0.6524177586878874,0.6015310138592191,0.5919575093730298,0.7817051584279096,0.76730748896943,0.4709284685087578,0.7102138696600084,0.6047482278178808,0.5343855050586725,0.6463984578854634,0.6422599492218461,0.6407874064841863,0.6465101217451537,0.5933735048012148,0.6272537074307287,0.6156051453406395,0.7464674852863968,0.6337926659359123,0.675029364670495,0.7421893018648085,0.4234274736184518,0.6781327587956891,0.5906563039519632,1.3667226473825869,0.6230908695004254,0.6234258522497926,0.5911029763264137,0.6179628932719421,0.43948724751377455,0.47946304050916577,0.4415110774935398,0.34780596837939104,0.7564212829546131,0.5062610474299634,0.49381628472685435,0.5841661531499263,0.5086700769680066,0.4961292316034278,0.5427191767461412,0.6171635519204033,0.7637114385806125,0.7049732162532667,0.3011407763430718,0.7720506899438799,0.7215302077421573,0.4017714959519827,0.7020061445787444,0.5302983713201348,0.7995656800441004,0.4039327038480911,0.6917723979966359,0.6605026680229482,0.8669693326584964,0.6820350121789494,0.7917912766089481,0.7863054882917524,0.8756722485918935,0.3238473541353102,0.6249128699842075,0.5436875112663442,0.32537068078597997,0.780308395636828,0.6487379782352827,0.8256525412646978,0.7459666219751755,0.7449860355537821,0.9891627873776736,0.3813560664096798,0.8337030972358814,0.671592284490564,1.1077367118293848,0.48675244720083377,0.3531895750374847,0.8322232124278832,0.8225822105621496,0.26331469998362866,0.6215299585974297,0.5286640099546922,0.6627460861693857,0.85422337052184,0.5882142197119169,0.7223944936902909,0.4154190341239321,0.5827367144260442,0.6506346982906788,0.6050691989519565,0.6127587627463846,0.337882010666692,0.5183716227671669,0.5227067950577107,0.5552785404772367,0.7171005163429713,2.571660853252042,0.8366158203642229,0.7643737535252297,0.5674015589472541,0.5287698992261713,0.5972444455931827,0.6092574042058656,0.5460011024835447,0.6143526273503364,0.6151507794217403,0.5867725622909052,0.6677950192759994,0.7229247272536004,0.6877561760314945,0.6816879850841291,0.6911667646767503,0.5110647824038486,0.7436088908804255,0.7665050149200692,0.6124437255944981,0.6359547559342387,0.2592638531861393,0.49936051368519596,0.5157120159581767,0.6263652607291483,0.5495278089722246,0.6233744728078046,0.6525215826611195,0.6719785854814857,0.6944514667703832,0.6322996448903977,0.771506937277497,0.5680611392760451,0.5084939902174179,0.5926757935651388,0.37946257793501026,0.5718262078637864,0.7361048741904961,0.34113990493425295,0.5117165921513198,0.7977584709983203,0.5898493760213315,0.7713785906716799,0.48521481820953394,0.5713113147003428,0.5292270872741085,0.6289923189646389,0.6498421333492779,0.7692744927175594,0.6370520385060088,0.7877571033798594,0.6238448107769319,0.9236236216109868,0.7169727610865806,0.43726081542088746,0.3292765737094614,0.4874307038016026,0.6518236805606934,0.47972910350204945,0.6046059838454374
AEI,0.8465601293562992,0.6563141201888998,0.0,0.6923697074989645,0.863966184525589,0.6962267317749591,0.5563552759346049,0.7455757723798913,0.6330932729789991,0.7739329667274548,0.3016316750798307,0.19379112280766986,0.057371362645353585,0.14036059920645094,0.08560824907689124,0.24265452490468675,0.6628901213656677,0.8209671815009347,0.6187292567946105,0.618316530147843,0.30517977537085095,0.805147505580198,0.6373697418793087,0.7271779717997235,0.4886495493569196,0.5372865773418205,0.7470573941757577,0.35814658958095436,0.161427918570074,0.6400847484183592,0.4777847049580677,1.0554793444639312,0.44108326512385787,0.4100770957548452,0.7542159093040164,0.607776332462346,0.5253269330995156,0.681367713396237,0.20340546460693965,0.539957610285299,0.5378991126457677,0.6233493911919528,0.7207519669109761,0.6326068589478853,0.6366063475049355,0.6825140159328793,0.40603969410190466,0.06252412017094233,0.48024058684745174,0.4647733360359192,0.5820083323651399,0.9267681701441619,0.5345185053651589,0.6583341810296766,0.3924921491304163,0.6095472172136747,0.7740682732703847,0.6290695887758968,0.22849909263994572,0.4070277633071253,0.6987609042452467,0.18571272644226866,0.4684852844122416,0.5188051497494257,0.31955473939130385,0.5500199138984652,0.655105725498534,0.3937852075622823,0.3811381335594275,0.5938496208689896,0.7889049704336353,0.5557880776812132,0.5348614166745991,0.5519934167413103,0.17897984560691071,0.6104876563974475,0.5476172509214265,0.39254936031859433,0.5728647378207068,0.1503259152764551,0.6884908421117899,0.7070594806988684,0.5074766678460678,0.7213895686559173,0.5042122661324555,0.42250598081824897,0.48076179108594097,0.7047981287097276,0.6082913993023285,0.2504519833679071,0.413539848514648,0.41408694908525323,0.37003299376528354,0.4744482168932622,0.48907710555852013,0.4970979087246299,0.5165364198377729,0.5161303760573688,0.44847425392008056,0.44412709086474145,0.5595180380362779,0.4595802267475202,0.7872588966264633,0.8397727943633004,0.3219272538603901,0.6436555798384465,0.5444948071076103,0.7632978461635886,0.5307509481684143,0.5985265043215557,0.13646948190062158,0.5459438745199998,0.21682687267512524,0.5604077540235632,0.5093027686237086,0.5432631229113447,0.374190924306796,0.45143697444335906,0.7551980609142763,0.6588189027477664,0.43917299289064715,0.5502377314104692,0.4153962048806852,0.26537656067731685,0.6415403463315643,0.7752774106895917,0.3758722866182298,0.6227313542750048,0.561978131386887,0.6752150354980548,0.5476988139318282,0.5764957673120916,0.7560344706494782,0.5449710668129741,0.4547618607540933,0.6245772399883904,0.902580934671656,0.8113198587538246,0.6682832536427741,0.7086243799420391,0.8455454490669814,0.33512201913035433,0.441457086594645,0.5200043894271094,0.42871467593939894,0.628300533432995,0.6497960833663736,0.8242827508094033,0.6346408269103732,0.7625772468661438,0.7309248006800875,0.3643983469805363,0.6647301502884702,0.7084358137364788,0.6264153053415686,0.4885108981942494,0.30775742449310606,0.6842882610768699,0.6720062696435214,0.4028123631495184,0.5380882373578268,0.526941478891005,0.4718752181265664,0.8479451399701734,0.4240517982972092,0.3073588175550137,0.24089508606496768,0.4009720098631666,0.4399849284217634,0.25207190538517565,0.5428966399224144,0.5368847829427024,0.5033687244072524,0.3734548303328644,0.5648201411819711,0.6869473474075489,2.041660632534194,0.7767083614822381,0.3474878044634844,0.23825791526282636,0.4282393252407042,0.08539473156812516,0.24614858695889374,0.4985303276716673,0.2679094633101329,0.2647482368124292,0.4010883373361196,0.5798236416254774,0.5709560441232098,0.5952688733864342,0.5582165263299208,0.5633877513993744,0.2985103196998429,0.5828126989686133,0.6268999667184723,0.09651051187130388,0.5685194065966064,0.40950813528310004,0.5111780610853298,0.3911936521703696,0.5438568146474179,0.4380736443821682,0.44071461376775467,0.545331987691295,0.5900164612554031,0.5184560025151042,0.5017344302728102,0.6870727242212773,0.4167571558880825,0.33374068274952595,0.48887823981067413,0.3316045683708708,0.6273096667259752,0.5660976929161148,0.405471355394889,0.5663395136058558,0.6653452686537893,0.1656774460867716,0.603638333644688,0.6513703218877778,0.2518994686174283,0.5488821016359324,0.5351145819425476,0.47334328097104805,0.7441053278217336,0.4294973312336827,0.6092707929586512,0.45735287091663146,0.8869530597344273,0.5852093544568717,0.6317624878931873,0.5428262717905028,0.32832822573808595,0.5106519133372069,0.6851872828257486,0.5041875119697581
AEL,0.3467514925588562,0.778689013461638,0.6923697074989645,0.0,0.20591490676152713,0.16666520714483868,0.4878209067609651,0.2367642290798324,0.3775492920973855,0.11764144255229159,0.495170419992804,0.5956257416069892,0.6783368571382562,0.6860760080697981,0.6785220414858637,0.8814071935097942,0.15363150919570057,0.37132177730855,0.38109211848239344,0.35377942189365097,0.6702594379566502,0.3402022086113399,0.3157744296186147,0.11606336645421766,0.3798172808890392,0.5718395800465741,0.15386482436293925,0.5460455671294691,0.6902691223383259,0.3407328514072985,0.5319242467525935,0.3964707451363134,0.5412477180692514,0.622964312660411,0.18264261942411952,0.30388179152774253,0.510102903945187,1.2045623913607866,0.5870227740890668,0.3311144244933777,0.5226796500353696,0.5421035618745753,0.1769306677719129,0.39187318132172866,0.20467594481212092,0.24024017780865758,0.4842144206708152,0.7224594921265366,0.475433428064548,0.4277719446525605,0.2524588518955797,0.5895501727340315,0.4018973589423158,0.39083835615720286,0.6451676650750722,0.47840197091999315,0.335150263521637,0.15639784042502125,0.6503943447428862,0.7984296317543391,0.18181562261705864,0.7671639387711995,0.42768351647944414,0.36294811284051587,0.544841623670437,0.4798830448431879,0.30692636908628756,0.47010272017499233,0.4338289287208097,0.282007517723355,0.15357932927250673,0.44022253143245393,0.29940724465110335,0.5499690526178149,0.7829207793419899,0.4423863618836652,0.5834981445684688,0.7070465337766318,0.49367248155463184,0.6726891456467117,0.10677884640739599,0.4002297983981409,0.37009913399950634,0.2240872285573534,0.37486338777183636,0.3982656017997668,0.3721059589904412,0.1555752075046284,0.33099122404961,0.5948546711458063,0.7419121477154498,0.6167839144868896,0.462467637305525,0.411589943555529,0.3296304897470712,0.33252608322444654,0.5975830101755699,0.4359178294152839,0.5183171327777476,0.5649183138898932,0.36604190685832805,0.4154246311705645,0.21908191092247975,0.26686016017458947,0.7389023337521747,0.25488510522697094,0.3615748149690923,1.4134718840267313,0.625991534601873,0.2839517033627379,0.6858512148352611,0.3357498124232281,0.6647538939670321,0.5175856981421321,0.5276644715728622,0.7204271400880513,0.9270147157131507,0.5052021384461058,0.4030502355387551,0.3248280717855714,0.4714185263373487,0.5496290014514829,0.5077352510637247,0.7101991750961254,0.30179378451417005,0.4926907532326359,0.7875362186404651,0.26391392714644013,0.3625490855080544,0.532290637124401,0.4001847434877872,0.3742633697489488,0.14573491036494612,0.5608409321085688,0.390955360804897,0.2046793609076616,0.2536888906878705,0.31609167312742237,0.15486751047884617,0.09804290971273621,0.3464492075535799,0.7653353752973189,0.43508317639702376,0.9250823581506085,0.8587449648936563,0.23498766888250255,0.2612313810383764,0.3051083550070839,1.1374181196695519,0.16264151022303697,1.2474851141789545,0.5397864672152206,0.315370765230635,0.1668866593024898,1.2061529458100102,0.4714118546047441,0.7799698173014304,0.22385818114190137,0.24129794856697107,0.7233390918021172,0.2985526779864891,0.38874911974440796,0.5324752869237139,0.1967815484562827,0.43035078261384196,0.856134235683669,0.8170170640978531,0.4327702120728292,0.4065157750022088,0.9334392983042648,0.36638595183123623,0.7314200655376215,0.5028684970738517,0.4623561175480262,0.39073823943906927,0.27171681874459974,2.6867717891671044,0.13526731689046212,0.7900623340882316,0.6215376267675614,0.5099254919833314,0.6911782627975187,0.621587688412534,0.9524465486441285,0.6625300856181626,0.66056582261462,0.3736915337975253,0.23820004381933213,0.263634304455274,0.20636215896150834,0.1798560158982454,0.19755679659056025,0.4993531932988562,0.38151952193783334,0.3060963684593574,0.6773299505956585,0.3899591368534816,0.6985235415200508,0.8223042253798356,0.533322432179693,0.26752024620743864,0.4769958692201035,0.5799977251970825,0.35341035472956506,0.24607177495915433,0.344808102493781,0.4667175183495127,0.0938379923428494,0.4115384248926537,0.5818518252712419,0.4156756101158532,0.5446048005890827,0.3120139557946464,0.355378334713329,0.817643778084947,0.5077215802224524,0.22856924753340646,0.6725213201396665,0.3230576166422585,0.34725611656106725,0.583923679576217,0.31382787709541216,0.2877234431262865,0.4256334168746241,0.33016218273081455,0.5398922278201725,0.42754815238818544,0.4323928180335743,0.26266204087096146,0.3892702600126565,0.5017533981991624,0.7449908979971847,0.810808633403223,0.44870955484600117,0.4664506522442977,0.3407233147451425
AEN,0.4673550709609309,0.7540985718781696,0.863966184525589,0.20591490676152713,0.0,0.19101153005047333,0.49553247065475237,0.3662866378307781,0.3738597011409164,0.13316606490976302,0.6792485026286759,0.7502689477489035,0.8658348306131449,0.7440014691776131,0.8457194628236717,1.044818494411981,0.2572778042845405,0.4180352713521014,0.406377443016658,0.3536790112447594,0.8142169814373066,0.21642336500478754,0.31372607561039434,0.1783416629203196,0.5214536874516407,0.515907714807196,0.22401555074164126,0.5792015830192314,0.7222807930695252,0.30522815174596474,0.5557697328625517,0.44113681496750523,0.6688797323987892,0.7307769745977009,0.32290870657329807,0.28939318887201093,0.6050437554295574,1.2237974656098114,0.7821370329173352,0.33839886110211026,0.4557503625690007,0.5125438920130492,0.31652503696223855,0.37663309490362806,0.24393021768289191,0.2739449219501964,0.4802166149644025,0.9130658961930882,0.6310704915370344,0.5231507425737689,0.28754227829411594,0.4234347449205118,0.39004784166557815,0.3485363604007361,0.8241126984698095,0.46325703248648153,0.30790543392167624,0.2916205607075213,0.6511327125893764,0.7463731936891813,0.19012271882912923,0.9683346320773394,0.4312421513603164,0.3603487482387795,0.590189555170487,0.4724187090129064,0.29366157880956045,0.47987779134770836,0.49009969704537504,0.28084858354230935,0.1849993122435043,0.5130401743993991,0.3899856838441007,0.5775949263538012,0.9847795349901975,0.45261031584303346,0.6086779899254413,0.6455784566492948,0.5205259514911562,0.8180315070399686,0.1872527277515399,0.35789666101438744,0.38330380747318316,0.22317552486326075,0.4339014969070458,0.5136094961949409,0.38849494442738397,0.16120054269178663,0.3292580159404981,0.6779261926372744,0.9113619669524118,0.7213655474573244,0.6119745353778079,0.5016465131753334,0.37887422999769527,0.3672945399131198,0.7460074468781244,0.3618270332931681,0.6804049450141232,0.709665425106758,0.41760576401033944,0.5035521200810678,0.29815278036059745,0.10139694186153703,0.6796209934356767,0.2526150607021638,0.3665436275215752,1.5732934041683553,0.5927894665389939,0.2672849170177001,0.810263938497517,0.374279018366499,0.6821101196862998,0.4986535121004181,0.5364031282284394,0.6631333181240082,0.9672322259138397,0.47995660137403284,0.34355140137501383,0.3269231302990221,0.4863060896939704,0.561613819255296,0.47911057937906154,0.838296528313851,0.32688791150557783,0.4221467149089664,0.7084865424530564,0.26052659434377023,0.366789912929824,0.48902537961194437,0.40440093865947624,0.3586465263109453,0.23757253646274012,0.5309253743083264,0.5335446186122601,0.25006096093798913,0.18973670974687984,0.2713071730222465,0.24168160191945454,0.15869395474089565,0.18248445608529273,0.6743227102341738,0.44369078716150145,0.8741191908793482,0.7677322998305112,0.2464919525828897,0.33841037813343666,0.30343913404228395,1.1200258365907265,0.3187335636566262,1.231588089539283,0.5370862807126073,0.3060669349433054,0.26735568252146535,1.317145767238273,0.4655065122171669,0.6889571522382854,0.21446885663878223,0.23772494903371655,0.6508880083965574,0.3322978654982789,0.39883463898202365,0.6178912726597199,0.17746411306835697,0.44900595533697807,0.9270415153127232,0.726004399034708,0.4696907417411156,0.4561800068612625,0.8568153984973357,0.36037139436917975,0.6659559542396654,0.4442118669708943,0.5974780445160732,0.3493448344856267,0.2804554754001769,2.8926866959286315,0.15236726282459756,0.9781670235552156,0.7685496562396574,0.5137286909410861,0.8142185635217221,0.810405501498269,0.9038163512876745,0.821958408553682,0.8346705405629748,0.47162264812759336,0.3396845652822096,0.309894702049907,0.27708319104124435,0.34905643645275397,0.35601601862119825,0.6748237527641159,0.42161718583287655,0.33767532228997776,0.8351026247673534,0.34172928462569097,0.6363533226979667,0.8281614942905033,0.5348020797559103,0.3308573674128832,0.4773813633619586,0.6763169694727287,0.4096785409622328,0.36512043968838004,0.3752041504217223,0.5625775408277445,0.1838575935247757,0.4990791344096204,0.6510123097632077,0.39655695192689144,0.5585501144936327,0.2642930815636637,0.36459238859990606,0.7434717218185005,0.5150237423846713,0.28834492340287454,0.8073992988983676,0.3363541838397106,0.3117682345556281,0.7724594119927461,0.3283550493603613,0.3406398023320909,0.5172963381822466,0.19742879509934408,0.6711142411545881,0.43092442741739134,0.48780163827441836,0.24480864427509985,0.542371086033306,0.47150522314903753,0.6773425158396522,0.7602907268026096,0.4509550294605482,0.4190340301290618,0.3654650866408309
AET,0.3681645759611527,0.7915242225053856,0.6962267317749591,0.16666520714483868,0.19101153005047333,0.0,0.5572160675668911,0.25493648386763734,0.4015034484280431,0.13371584424108196,0.5256783054964824,0.5960963166807973,0.6900107801066495,0.6988562416238882,0.689950687716606,0.8739088262715065,0.21910842270558195,0.38410201086264006,0.4112774928837739,0.42272030480679135,0.7147584184438402,0.2188109686225861,0.3617007967289352,0.17889144225163855,0.35101141769994015,0.5864866897943424,0.19980483211917832,0.5953606321236595,0.6915564081683261,0.3601410476120295,0.5541547352922338,0.4206172612799852,0.5172347567057995,0.5876601055442965,0.323458485904617,0.2766107694394373,0.48444855459808167,1.2266617342275072,0.6072318427660051,0.3567323427809912,0.5260536413535153,0.5585908842647695,0.3170748162935575,0.35703341196706706,0.24811416414637222,0.2740885109657576,0.5066478538322707,0.7220543661426149,0.4549159472100124,0.4140139790968993,0.23577518032964218,0.42288496558919286,0.4146775924964059,0.40137911604412757,0.6414217957796744,0.5285590099573048,0.34084730149471554,0.1249638075726267,0.6775280849155818,0.7961313954572038,0.22254248032167911,0.7857702387413568,0.4670233496147862,0.3562908510892848,0.5576218572245271,0.476937853800651,0.3147946213461079,0.4799802582543835,0.44302300501923586,0.251890948787862,0.16480822260514882,0.4304583726817448,0.30688934502396936,0.6047547015251125,0.8004336343067369,0.4378996936680002,0.6241713300180889,0.7289567444894285,0.5348934675024832,0.6854693792008018,0.15192280613616393,0.41301003195223096,0.3685931852981499,0.21074801973148194,0.3443059488302689,0.3910871130387852,0.3980615303374506,0.15114166432477383,0.2943777965785044,0.6054921568487632,0.7287234163653995,0.5855294000394924,0.474028792565111,0.3891437222843894,0.30772080533615576,0.3158385141831337,0.6048398771917922,0.4391636706031745,0.4956179350411585,0.5352159541434816,0.34627419044884356,0.3905448945915717,0.24049499432477628,0.16565639280806987,0.7280069111329128,0.2379044385271305,0.4078859289474579,1.4117736310362305,0.626252303777342,0.296731936916828,0.6949842062026894,0.3659026447388518,0.6723011529698155,0.5698420481695479,0.5824501204801598,0.7332073736421414,0.9025729515579295,0.5179823720001959,0.41583046909284516,0.3492281893730711,0.5408136871432747,0.6044146503587804,0.5274493096994632,0.6824335008116211,0.2723109201686462,0.505470986786726,0.8002796029053165,0.22653584879990252,0.3293151911801919,0.5537037205266975,0.4167293785610955,0.3870436033030389,0.16663574265259706,0.5732962280402862,0.3766752884300866,0.20680870510501137,0.22721507684595288,0.3273426413277303,0.23538883722008563,0.11157397893044241,0.1797840004087412,0.778115608851409,0.4231338721293243,0.9469925688634051,0.8715251984477463,0.2079101926454232,0.3389601574647556,0.271248373646805,1.1530198849571338,0.31928334298794514,1.2626367409199064,0.5525667007693107,0.2913563127682721,0.21418598827707536,1.2189331793641003,0.49062441191443895,0.7927500508555205,0.18901841178723977,0.22232887407187896,0.7381984306579872,0.30073652475769386,0.418000866337116,0.4948259762839369,0.19723000418787429,0.4442015103770576,0.851630076163036,0.8297972976519432,0.44353416285016767,0.4058885538222965,0.9482986371601347,0.38999281522787665,0.7226708801452713,0.48528284781936115,0.4509925254275391,0.40351847299315935,0.3265024676518973,2.7177815057773014,0.10726427866902544,0.8072573554147411,0.5909801878259939,0.557399036189004,0.7039584963516088,0.6333009283769826,0.9743567593569251,0.6438715643094266,0.6541046388275582,0.36695539926377574,0.22171831610238524,0.27223569117581103,0.17152238960684674,0.17789857197503878,0.18592329609510116,0.5235458825768511,0.3483639735070412,0.27335990437967883,0.6901101841497486,0.4001889905054101,0.7197316105381004,0.8504665533645523,0.5558467616472598,0.2598425897289056,0.4809176787542988,0.549440286255515,0.3228529157879976,0.22026276377936682,0.3350899328106456,0.47191829815233266,0.1019857812820506,0.38657505280529847,0.6011493715478329,0.42093375227674024,0.5539331273010868,0.2993771032437591,0.3558489097871371,0.832503116940817,0.5680245992199939,0.2888947027341935,0.6853015536937566,0.29034610168749975,0.36065706810719256,0.5858095447491563,0.31717650120370156,0.31465856146336346,0.40342918339855594,0.20732326741734886,0.524959582889795,0.40894913807436595,0.4019871036657854,0.22861515539274624,0.35758407606034126,0.5068741757584707,0.7177151892190334,0.8104587962147134,0.43624440728551495,0.4792308857983878,0.40623865471223475
