,ABW,ACO,AEI,AEL,AEN,AET,AFG,AFI,AFN,AFO,AFR,AFS,AFT,AFV,AFX,AFY,AHT,ANA,ANO,APC,APD,AST,ASV,ATN,ATO,ATS,ATT,ATV,AVE,AVL,AWO,AWW,BCT,BEA,BEC,BIK,BOF,BOG,BOZ,BPH,BRE,BSV,CAN,CAS,CDO,CFI,CGF,CGS,CHA,CHI,CLO,CON,CSV,CTH,CZP,DAC,DDR,DFO,DFT,DOH,DON,EAB,EDI,EEI,EMT,EON,EPI,ERI,ESV,ETL,ETR,ETV,EUO,EWO,EWS,EWT,EZT,FAR,FAU,FER,FRA,GIS,GIU,GME,GON,GOO,HEU,IFO,IFR,IFT,IFU,IFW,IFY,IHW,IMF,IRN,IRR,IRY,ISV,ITE,ITG,ITH,ITN,ITR,ITT,ITV,ITW,IWR,IWS,IWV,IWW,JBW,JNT,JOZ,JRY,JSN,JSR,JST,JSW,KFI,LAU,LEV,LIO,LIT,LOS,LOV,LTA,LTF,LTJ,LTL,LTN,MAR,MAZ,MEI,MEL,MEP,MER,MFI,MFS,MON,MOR,MOZ,MRE,MRT,MSE,MSO,MTF,MTN,MTT,MTW,MVY,MWF,MWW,NAB,NAT,NES,NON,NPO,NPT,NSI,OBW,OFF,OKO,OSI,OSO,OWE,PAR,PAU,PCR,PCS,PHI,PON,POR,POS,PSI,PTO,PTT,PUN,PWN,PWO,PWW,RHO,RON,RRO,RSN,RTE,RTH,RUT,RWR,RWY,SAF,SAO,SAS,SAT,SAV,SBE,SBN,SBS,SBT,SEW,SFE,SFF,SFG,SFH,SFN,SFO,SFV,SFW,SGT,SIV,SOD,SOF,SOR,SOS,SOV,SSF,SSO,SSY,STF,STI,STO,STT,STW,SVR,SVV,SVY,SWY,SYT,SZR,TER,THO,TOL,TON,TSC,TUN,UEI,UFI,UOE,UOS,UOV,UOZ,USI,UTL,UWY,VET,VFI,VNI,VSV,WEI,WEN,YFI,YUG,ZON
ABW,0.0,0.475816399263266,0.7183821639946855,0.4919306910239776,0.5114811193879913,0.5703049572349759,0.22061743759685637,0.4615809219867524,0.24437203423811305,0.4844630376997916,0.5039715675409093,0.561770331174066,0.7170519251343146,0.5977828695327885,0.6955425567140283,0.8719872534929403,0.4596217023759195,0.33565392862359467,0.3364014655641716,0.22514949414833874,0.19833662029760557,0.6758349741161727,0.5187118860996893,0.2416818323767176,0.4927810740847596,0.40514238909407396,0.2942623610845274,0.4052562670731108,0.3440520276360406,0.5101436381721332,0.31373799831335303,0.2982828005761311,0.5614806848518104,0.5324286725116982,0.5626781646611176,0.3842979605230523,0.3720079997593757,0.3991720637757421,0.9629951516375863,0.5958241668297175,0.3497414417026512,0.5815451007901569,0.20807759639551726,0.3807183340313811,0.4040446850284818,0.29138782642336913,0.4459584689319591,0.3110596453809924,0.7712423855074162,0.5161483228211985,1.0718541921661746,0.4899947297133549,0.39072831990384227,0.3423466193635889,0.8695921484162343,0.3679475890450288,0.33734438981402537,0.6273350491121379,0.289087065522458,0.3011123937101843,0.44603897862597375,0.52271551748938,0.41385633733072247,0.33018610321598807,0.7555724118057983,0.3386967005539896,0.3579613138814022,0.4208790882119109,0.28775804147515327,0.35525097890326673,0.33365046962481415,0.3040382016500378,0.3222465358411215,0.39155601753269753,0.43451408760058463,0.4001498013282676,0.33964633838499925,0.24991487971169235,0.7736926341030399,0.3957364384285764,0.5494907966876754,0.35332529055721906,0.20028066094790997,0.6957732861639938,0.4613675476634249,0.5730887140506646,0.3119686894888183,0.544365869943312,0.3909918160346244,0.8216053074320877,0.8625092791938718,0.3677244057060225,0.4776581623775873,0.4180397515301353,0.40745324797759164,0.538285323154339,0.707445640028129,0.9884742485379947,0.5779179641696812,0.5467469535478626,0.3439882626312185,0.33414380743646444,0.41426914802545145,0.33254134587250395,0.5438977400302205,0.7996083252048694,0.29316341648042954,0.4929741426040204,0.5609497877017988,0.4119693070155481,0.3480468854447021,0.3699306344765665,0.49861406717742174,0.4081244061203355,0.3370220795146812,0.2938967891162596,1.3541973516993329,0.7593320271287292,0.30746217757636574,0.6890564940820516,0.3407138524357656,0.558082695650465,0.2695904211752653,0.489159209241917,0.31141817684256434,0.33763360771133755,0.8797143656690789,0.26772695397882895,0.28245070695966445,0.28432564838223495,0.26528326893949616,0.329060431009204,0.3020190762782935,0.6420922555921313,0.40268609224341656,0.23409144978602114,0.3559482106360079,0.4283809673943271,0.4079942530463452,0.24448151137044505,0.3731194490175467,0.2596898118103024,0.5385880562363994,0.23801736903205928,0.35521009379736324,0.3449876721263303,0.6412150847591072,0.30166574513553623,0.42460992982580237,0.43747592850150774,0.5758524750324447,0.39620066323299064,0.37280936532021425,0.5368182511775794,0.4213789602013369,0.3215592629052395,0.2647452408319344,0.500128924110129,0.8523699448405102,0.3736940067552821,1.014308642370687,0.3743909823367666,0.5041015076572783,0.41634473085734935,1.0472322572346568,0.3197123916618869,0.510432606285157,0.43210590906116053,0.4451314828412887,0.4844047272469014,0.3427884385150026,0.3129953599549151,0.37865722895121046,0.464140104593727,0.5875682942584817,0.34757765816268904,0.40633402556740084,0.7360752935543635,0.49098466649478745,0.385350022633574,0.3389586145816903,0.6883774369979507,0.3882770652492855,0.3350443304785333,0.33117898509336996,0.28235036431625726,0.4902124659984084,0.3337435418373569,0.4237758143564596,2.4091373425032065,0.5241122818556478,0.7609376733882991,0.6970411336887148,0.30911382645619945,0.7689632203659498,0.6203163317931244,0.579694851034338,0.6549881642242594,0.6657597933744848,0.40982065533386347,0.3399452575957538,0.4752626832191629,0.3797723973693623,0.3494422293021824,0.3607117476959525,0.5132165675616553,0.4041933964398474,0.693107696699566,0.27409585851966334,0.33546657785610634,0.4928851917460655,0.37289294332668455,0.34763053875903527,0.5633068189385999,0.5079589467631722,0.30680092040441664,0.3423711480586116,0.3408785964302581,0.37039389154389024,0.43189328478926736,0.5084035520782022,0.3819054623075506,0.4522593808255424,0.39794687225364545,0.3431067912804937,0.4149956836960076,0.41089444583392076,1.0260936428870542,0.30343857546556663,0.3899792830274622,0.4968421105661118,0.3076061389705247,0.40273878121787554,0.6613185527001706,0.4433811736048998,0.24054803005383008,0.6049821927890013,0.3394180809588976,0.34239423317086626,0.3436088843997913,0.5021319033399005,0.5122864325251575,0.44762570379007727,0.33544076246800536,0.6919208284825853,0.37864294798865306,0.29232778759099576,0.32911026606863203,0.4986605023706101,0.35892168844840633,0.3360936166520281,0.2411728305212053,0.31126766940526407
ACO,0.475816399263266,0.0,0.653613536317426,0.8316193562794254,0.8200678149599598,0.8576662881913242,0.5496073229471063,0.844515880826469,0.5572250664354472,0.8062978776824767,0.5219056237599942,0.5261054113309456,0.6554098118124365,0.5333079494775959,0.641615441050515,0.7999882838468402,0.8197040814688314,0.6148705815457784,0.44196407537018256,0.46979590544618244,0.6035948075073394,0.60688665458885,0.7982893506021389,0.5297633331391873,0.7592919412197112,0.6148857514301644,0.3952112286370246,0.7385768683069438,0.4408998601660725,0.4172352479691801,0.5580700195711437,0.5200116869738292,0.809933093003453,0.6831771137880054,0.5871734504702681,0.6786984735515791,0.7045710983480289,0.7501971402091989,0.8958943504842356,0.5484139782055362,0.654229068000248,0.5959995202299071,0.5392326867937518,0.7394217613375922,0.767480893169207,0.6472851539999578,0.7969249060246826,0.44976601137275196,0.6900573979229669,0.8659539206679447,1.0037439176035132,0.6882481444463737,0.6704409851327737,0.6620027799103321,0.8840465678559846,0.660136218892104,0.6284121808875236,0.5793402214462757,0.519335452976815,0.592614403883787,0.7945145650296856,0.4744031087119751,0.3443805603136507,0.7294640612755519,0.7338620963262343,0.6103181607964832,0.6387340847329046,0.3762244968804156,0.5391640745340434,0.6626283660998045,0.4872282951138507,0.6225960036536033,0.7013378435224356,0.7371437322821057,0.7582084107311777,0.7164669361950091,0.6719404859768989,0.482460461274723,0.7436473519132161,0.7712704682340847,0.5492089179434609,0.27157506053050007,0.5339446333719309,0.5654163962671017,0.824341998558829,0.5908536683827981,0.625778479929993,0.8556691042445319,0.6985403610901217,0.7420096673999534,0.7725282254126711,0.6210502106673141,0.6329717889589865,0.8025092876142148,0.7712080486859367,0.48809692238372016,0.6600015372883874,0.8932567702529699,0.6227906069133784,0.5055815911231631,0.679926122063164,0.6672961545010248,0.6649171656400155,0.6635076149397445,0.6751192866645619,0.7503552971369079,0.559494568930277,0.6584668470922281,0.6412236629580566,0.6629843261485826,0.6794282701678709,0.6712865016292504,0.7879855683541317,0.42257882556008575,0.6762339013187084,0.649543343949162,1.2906973675346904,0.7253712154202088,0.6248448274749849,0.5946943531659716,0.6800364424896674,0.4872092376346533,0.5255637128537742,0.7424780222590996,0.4227285836256991,0.3503354494080968,0.7950594195083642,0.5068892604109845,0.4980782268686106,0.5962281833162146,0.5658165645318922,0.5464947696591107,0.5528757699512195,0.5849567711904626,0.7730985182066368,0.6927219640447113,0.26473266721120403,0.8127349745886985,0.7132002000222233,0.39818340604714386,0.6838312123712695,0.5358167088121464,0.8800270924817539,0.4238566920439757,0.6927271246427154,0.7082086982704414,0.9279555527411105,0.7039896903544873,0.7879576943781688,0.7973078859789648,0.8818906645383482,0.3137646242381855,0.6478646605515301,0.5333610476619137,0.3166351139196957,0.681746545336587,0.6347707299051164,0.7757930605636378,0.703990399948184,0.7208176316605774,0.9260463712914699,0.38073915955235726,0.8550071193895539,0.688191269207092,1.0067601394055163,0.49019063718985123,0.7412228116903758,0.35581815882755485,0.8289189203509855,0.8378599563640305,0.2461384488098215,0.6443759726037204,0.5550328893708052,0.6795677290761768,0.9173204045200194,0.7043133256202649,0.4326297099368457,0.6798736274761321,0.4029860542966155,0.6217653397297633,0.6338913476059016,0.5865746253574269,0.5993150496245079,0.650925542751084,0.3381418113133172,0.5494551666804712,0.549212176125029,0.600993216207609,0.7145061614602888,2.2983354680204577,0.8711856726260168,0.6995392077021485,0.6686626041749122,0.5229933423040309,0.7013611071222421,0.5701665482844778,0.5058344636440779,0.599558430692122,0.5974776669735995,0.6783684283217672,0.6693449672582235,0.7746561205844955,0.6921621490518595,0.6876663896667061,0.6935767421095651,0.5226302746290257,0.7786150986165863,0.608480105267942,0.6350109724726698,0.2585309977330663,0.48933116716176706,0.5350851241163577,0.6400425276924757,0.5777612383783501,0.6400826658220717,0.6543006584236348,0.711708637570454,0.6740073475828021,0.6911904631778709,0.6506336776771224,0.8194371599646448,0.6299180862801963,0.5597723340652161,0.7780176928719786,0.6361137368326855,0.6126504561178177,0.37907217787945857,0.9624875718534245,0.5680285561783869,0.7290688443103139,0.3988703224379986,0.5867776800603455,0.7917617316723611,0.586891693259485,0.7972669584926937,0.42660846970768596,0.5712368040626021,0.561251961245592,0.6420426501355694,0.6689907249016436,0.8045753090228702,0.6578380210555785,0.7980507746250263,0.6432358034217138,0.9659188178823115,0.6972244320673289,0.41623900085982246,0.33112150066257273,0.5131149218103603,0.3822726138163226,0.6650093482091775,0.5124349668003791,0.6712858943358686
AEI,0.7183821639946855,0.653613536317426,0.0,0.7543957033038016,0.9473887392526406,0.7806804256524718,0.534001148674708,0.7291434962247605,0.5643655490554238,0.8042078011487348,0.3220055010702332,0.2231274650926549,0.0794517700757531,0.14657772615296683,0.09469750671869459,0.21864470851575568,0.8153845967174318,0.8499802473493965,0.39811169692298876,0.6394675761318931,0.6232693263201252,0.3170964259246771,0.7156811317782967,0.6347567255160227,0.7583902743290052,0.46722847353901376,0.5479899468320548,0.7280312841452785,0.3970725340114294,0.25799501326652496,0.6935930333361764,0.5320018719208957,1.0409291047019167,0.44168865305214844,0.4250123998094528,0.7423657537055028,0.6712305303424237,0.5619219592188491,0.6247255423490152,0.22455004972400427,0.6092616537397966,0.6232337927035152,0.6152750874519963,0.6951735875952032,0.6273045304309361,0.63452458108633,0.7272076210144665,0.4540366046644353,0.05558868638599179,0.999526467003113,0.4673114425139824,0.5048658262313381,0.5137679934237784,0.5107047251971029,1.0019418452619,0.512843119181202,0.6928748418548238,0.4092365334173005,0.6424249018841577,0.6099134352942448,0.6693614653476114,0.19969151815215724,0.40943746164672135,0.6992956798675349,0.24230784748980927,0.4502438565710003,0.5073804879972812,0.3228943933010342,0.6451146815974385,0.6525769740145533,0.4121642470340898,0.4448932417947038,0.5679045895429731,0.7670754033106082,0.591667611757682,0.5511847784639885,0.5672336080239813,0.5531632149873786,0.243701204092031,0.621682593374909,0.4781685215109093,0.40178598489299766,0.5778551855452934,0.1670997632294524,0.7918519007021407,0.8001229005282999,0.48784756633532655,0.7288768840424611,0.576146484829116,0.3941700606612617,0.2626606927339541,0.4340565382909034,0.5846857843571573,0.7326426699289392,0.6218352328402741,0.2537844228323083,0.440000881174174,0.4734722425119724,0.44696900668110917,0.3515416451906095,0.5177167485795806,0.5334443057676266,0.4821030707930083,0.523305556061997,0.5305794449689065,0.17763351428146112,0.5550004700989106,0.48945267479622867,0.4784466296580856,0.4939919809395077,0.5119089506519483,0.783421568440331,0.9228318369135007,0.3653695235796137,0.6529758182880574,0.5859997187261197,0.7063987185692513,0.6589715842101951,0.654702496204763,0.15488706219585513,0.6279517771499279,0.18138079007137975,0.6516661159910573,0.9736985036508061,0.502184029705047,0.5719774990114317,0.34626176724572044,0.4586815218952438,0.767687171294261,0.6872422767739996,0.5021092088987915,0.6394321493738317,0.41636308771639197,0.2933312034225759,0.6602359240574733,0.7218987785128252,0.42775536899604916,0.6715950479603734,0.5470577208576719,0.6620813845353188,0.5283057844280075,0.6005753047642592,0.8286852406005849,0.5657321433842535,0.5092007004339525,0.6500642390139717,0.9855684715493869,0.6016832253136366,0.6511860941432861,0.7018959805348457,0.8913909399844853,0.34268385598014905,0.4063761998156732,0.5007142019692514,0.4421196024124612,0.5286669312136416,0.6318425935545093,0.6799552541769884,0.6329500035156324,0.7542350731807455,0.683220328443868,0.3603470803805111,0.7000346150363645,0.7034244785041368,0.5877685520480203,0.4849218993482314,0.7653964908610904,0.3044847550218259,0.683293449039132,0.6957805128969188,0.4233128197528915,0.5826095815766887,0.5595695120727244,0.5102562943632565,0.9389310553397925,0.6318541757444036,0.3957323470196439,0.264211258280195,0.2577345372817881,0.44163000761844273,0.4335248596763561,0.2566511467229837,0.7364907871749038,0.5873785711083972,0.5591974014116659,0.5290230730754057,0.3742866489606431,0.5926097408821205,0.7051090955759243,1.709063540600713,0.8340048421771655,0.39664185862627477,0.16356326938561683,0.4327925670385522,0.10726587302844148,0.27721996060437526,0.5173661157421883,0.2913241330913827,0.29012824237392554,0.5348527986423957,0.5677598850383836,0.6714230599342743,0.6028617010533344,0.560708375975973,0.5788803851062081,0.32219523102649816,0.6433564452227296,0.133713619921755,0.5504366478548732,0.4063531119434165,0.51197365379379,0.4221238713594664,0.5184247027626707,0.4628149976296623,0.46744958466250264,0.5508992630857081,0.5887811118966555,0.5719477624516971,0.52615017445875,0.5161822806385512,0.7594307903305442,0.4773032063493279,0.3679600155842646,0.6283610779083997,0.5661984384138137,0.37484491513171925,0.33296729005665604,0.4145955851371941,0.625961670434215,0.5526946337418792,0.3327305461847949,0.6737745577277643,0.6549901314374784,0.17357660724923107,0.6328809312470041,0.597828221109026,0.2710776521472553,0.5574448735849611,0.5311127601029835,0.4998943386056407,0.7355080590490948,0.46507073185376235,0.6337256581924553,0.46737626246363906,0.9369400254313902,0.5971379532379499,0.6233431042744702,0.557413187483152,0.41257043998910525,0.42473631412238433,0.5250221377526287,0.6841646781220145,0.6043618473496624
AEL,0.4919306910239776,0.8316193562794254,0.7543957033038016,0.0,0.31260771220707984,0.19654314253088456,0.5511697881211877,0.3081758141398332,0.5186062960500086,0.10817048333637658,0.5410926321317477,0.6144832193881635,0.7189220448376092,0.7072354813585653,0.723672383790408,0.8921411421750216,0.15814622509671317,0.41296151899062306,0.5583683960249912,0.4324236404057249,0.47580206758055965,0.7637913544786734,0.2893552785670015,0.4230229326855284,0.15559968845238448,0.4591695592301672,0.6315779008071685,0.22323457467763363,0.5574263771996044,0.6947835296959131,0.36800069129560153,0.5403698015368512,0.384586100582073,0.6312950601812917,0.696400127038511,0.24173114052766698,0.3134906099212884,0.5345163586318833,1.191616035543869,0.6191787725656779,0.3660276259702133,0.5028766505008857,0.5551184349061717,0.2413081483116013,0.4484035943919764,0.23807333477710557,0.2686330177042189,0.5012846737830046,0.7652341511779808,0.29875705811683684,1.17298915349261,0.5532944590540891,0.45450871079930355,0.3665652236395278,0.6707187412353228,0.4669619676282295,0.3871014734216738,0.6592169164890977,0.5850985527273336,0.7174859232955066,0.13584149361937126,0.7092569277800003,0.8508974285513489,0.26787552272464676,0.7797962424347933,0.5121550968748094,0.4227224260742233,0.5998792590072677,0.4730383578779831,0.3864919624575034,0.5086582784616498,0.45182562114071434,0.3833398942160047,0.18354053150694583,0.44523254074382557,0.5455210528041556,0.3240892763616454,0.5944398229965584,0.7991571000250852,0.5372436075282305,0.9219430581689894,0.7653252999720292,0.5290228476561012,0.7325447322199778,0.13517370342323787,0.37421530686975313,0.4605426503654506,0.16362292461632721,0.3575215912371501,0.8626825418264117,0.8559712066049343,0.4589047387549625,0.3331553035269037,0.19754028187040262,0.41859803287854636,0.6584246288549638,0.7812195462406999,0.9819361759490572,0.6672276054365085,0.5956257106476377,0.4162693604735104,0.33163689359307824,0.5279109279190424,0.3497793553706554,0.6497678072448521,0.8700021672471445,0.4494894098795701,0.5450831880739635,0.6099756900821962,0.5212049370132537,0.4179818404630664,0.2736632168050477,0.29974065999651023,0.7587360962157694,0.3071559918979334,0.375225314259815,1.3989231575119518,1.0973592309707865,0.30469737437634503,0.7328707053846477,0.3631456235822945,0.7194357009029719,0.510347840036177,0.2725562622054474,0.6120640145742442,0.7589685004117577,0.9738443410412971,0.5722280166128799,0.4584921661288126,0.3610976153471741,0.4728020093833081,0.49598958704068874,0.5780142481422201,0.7395212908952784,0.3863162091472443,0.6134003311667566,0.8216327171433937,0.24877859190672336,0.45187939822487344,0.5730315827794517,0.48821195062798317,0.41381294273472324,0.1748636944737365,0.6080973494276378,0.4236626990931738,0.2356793896665863,0.2847990626631107,0.7706606124110662,0.24628259437298095,0.13014150009452985,0.2899243744491353,0.8085870648932367,0.5783586381373835,0.9198153766103108,0.8972184745569498,0.4600500587478109,0.33781515037341947,0.28582819611162336,1.1542311918973809,0.236780441470811,1.2482154672805628,0.5738557107615208,0.3391659125386264,0.1981289095688723,1.1730063081677624,0.5125258785233759,0.31155919910424545,0.8391228814059435,0.30452923585040104,0.29357668637868795,0.754232304894721,0.32415890125217306,0.39807402306557904,0.5932820102777017,0.2412399755063115,0.24594214613623677,0.6600682183600544,0.8808409634996774,0.8635420867121022,0.45195858131737765,0.4898267196007442,0.9626764695245074,0.30005316717732367,0.39002340956924986,0.7668812181124789,0.500405678907974,0.5333344915909146,0.3705468888807033,0.3455169283377728,2.406774562529428,0.14855967474646992,0.7804413961929173,0.768356347174783,0.5303020384333283,0.8029175787028153,0.6731408427446697,0.9650817151402453,0.702750166727939,0.7014453590485648,0.3166427238324525,0.32364172080833953,0.26989543842152575,0.2510280997234675,0.2220513264059294,0.21516113109822754,0.5407416480719007,0.32678797752538014,0.7002747928422988,0.44457864141854664,0.7563503507904628,0.8692295216435673,0.5765932180742261,0.3078455566636995,0.4991293007607105,0.6206812209296668,0.38717719400196593,0.2798156194979162,0.33086878324703584,0.4158301732576959,0.5312131623067016,0.12248385188989452,0.41898158536180485,0.5933115905699227,0.380410906817386,0.3934758694470588,0.6027690836632891,0.5805709981429237,1.1689912884409956,0.3931632066880928,0.47120664896206943,0.9353048591296274,0.4623359684398771,0.2735810959199467,0.7086658416287417,0.3355085271122604,0.4637870988042714,0.649110024365477,0.3463788675735504,0.33441529040964557,0.4626563277294853,0.30325849615898903,0.5883816522664898,0.483042522971469,0.46956564776342447,0.2763774525639713,0.3996858133891896,0.5667989062499004,0.7732619528790234,0.7828918659467066,0.6333222956303262,0.49721773756795873,0.5114558722675646,0.35009825878416834
AEN,0.5114811193879913,0.8200678149599598,0.9473887392526406,0.31260771220707984,0.0,0.1807749015875073,0.5042566399886059,0.45398959547608086,0.44851085953294056,0.3048526877436424,0.7387899655790386,0.8082185359912311,0.9433965093809809,0.8241274537794547,0.9242727693920694,1.1052521899012113,0.3013686691471591,0.46277498635788383,0.5569976465484938,0.470478381628217,0.4302065386032634,0.9290062017153247,0.2748008598455005,0.4432502075492941,0.35394134416468326,0.6314869733407402,0.5635375912756739,0.5034346412027655,0.567359106440037,0.71846571978271,0.3296019426036132,0.5399694021984374,0.5629521019272321,0.7592343360698628,0.7890227489077839,0.5543388527347468,0.35880103231720994,0.6255166480224084,1.1893397358842526,0.8305271028658217,0.3642351028093733,0.4801917205600468,0.5346657232808107,0.5504407275086627,0.4788540276031026,0.37865367509494563,0.27307536586743275,0.5234676818412494,0.9975869697540825,0.13885330930112438,1.2940541500750324,0.7206722721474828,0.5740423756306203,0.4419748455300807,0.358111029028243,0.4897767136852247,0.33189872262135545,0.862218175495844,0.533699568141027,0.6306087253253243,0.29736202687520485,0.7687853296029239,0.7387258504914982,0.4029735906036782,1.0159752209865198,0.5000744945598017,0.45002043684903104,0.669654330419136,0.41003866289713287,0.41106622596031395,0.549529613898982,0.514515013227343,0.43920133114135274,0.42933623442907365,0.5563311254362793,0.6264943855749339,0.4467860329268092,0.5672900437168868,1.0257604765735016,0.5180970762366739,0.8846394869728238,0.6891709063322873,0.5122519821495066,0.9221178704106601,0.2748574455215764,0.30690288578565994,0.47197980164473474,0.277948627282516,0.4547281594244934,1.047949891678754,1.088853863440538,0.5958965278631894,0.38927968301622595,0.2629334497506517,0.44439046331980414,0.7812789727358105,0.9581323765697132,1.214818832784661,0.8042625484163475,0.7730915377945289,0.547276345032615,0.4275034259775321,0.6406137322721177,0.43696269967591395,0.7987962829351467,1.0324684217971933,0.4284441420707905,0.720415881126363,0.7872943719484651,0.6421166367990496,0.5400593360541981,0.41739945354190944,0.10005369725628555,0.6981822994511369,0.32762811137660286,0.3970180440690214,1.583990579530166,1.0688898740587787,0.31373231976687244,0.9154010783287179,0.3702193180442839,0.789411379953953,0.4468146387073997,0.27038808755839394,0.5747604433780786,0.6624176149071426,1.0864209508468745,0.5011839196947374,0.4053097388130711,0.35209971811057184,0.46051525812042815,0.43163976111107427,0.5399838557491838,0.8803815710042162,0.431250487438569,0.5389354764387364,0.6974841820711344,0.29987092640325663,0.4703190040883696,0.5294790673552603,0.505985078598961,0.38679577330979686,0.2636496233648882,0.5552931596022761,0.5815546780440295,0.3605238212097097,0.17692704716236296,0.6778527515355646,0.47341960941794037,0.29722937532987803,0.15209452533472412,0.6969882475285853,0.588799591629531,0.9187037431026308,0.7856196571922984,0.5057920285444455,0.5787521870673782,0.3779180337237955,1.095904544010046,0.5493881536778908,1.2406532266173533,0.6130660310473077,0.35338709998465134,0.3878189571858641,1.2972219298029701,0.4990946129985341,0.23059926053750823,0.7275240640412921,0.3335447880240592,0.31145654429371117,0.6529666228633584,0.38165284348638373,0.4006501734571595,0.6916121690918651,0.2092392645216803,0.3206802847390451,0.6206979890090256,0.9628599298281966,0.7519432693474508,0.5495700608033696,0.5653693967935256,0.9097052971621897,0.2584820374956882,0.3678156703647524,0.6528128410957841,0.4745072754703967,0.7165570502450747,0.3572111510953446,0.30821335714160725,2.635481926749873,0.2300736568845667,0.9953337246398704,0.9536502251119714,0.5354584107028657,1.0012816205827928,0.8601534217712592,0.9031098576603478,0.8921872232781354,0.8962580002506471,0.42286432872755686,0.4388556652230502,0.30550913853113304,0.34733684806355836,0.43187900552594627,0.4344199803486122,0.7395611518083216,0.3879752662828606,0.9194522809462322,0.4430106072361637,0.6542643189813191,0.8319259504474017,0.5888831696360013,0.4307478757504617,0.5011535981817223,0.7436148528631321,0.49394564194500834,0.4000509962008376,0.4674355553529601,0.43355964920638534,0.6582378690359336,0.23655879633139065,0.5098617105858567,0.6806939699326744,0.4046288138036793,0.39304216781588774,0.6309859100053243,0.6387240971195967,1.2524382271337204,0.40505990012819293,0.5062749561338222,0.8299361213181964,0.4131309489751116,0.523821499924273,0.8876631369468369,0.3827960066534626,0.4118699348338266,0.8597035005611513,0.411144084465632,0.42733456538121306,0.5722037288818091,0.23593688618944597,0.7386310167718237,0.509381247318065,0.5619324229009077,0.25266250885766084,0.6082303175582346,0.4965154472080249,0.662758180109214,0.6886186366564955,0.5749119147577231,0.51825562261243,0.4928028421233268,0.37573454975199727
